histogram,xs,widths,n,N1,i
109.6197775366306,0.003016578,4.8158458e-05,14093,58,5
123.61319406023097,0.0030647365,4.815869e-05,14093,58,5
137.60780584385543,0.003112895,4.8158458e-05,14093,58,5
177.25751261242394,0.0031610536,4.8158458e-05,14093,58,5
184.25451968923014,0.0032092119,4.8158458e-05,14093,58,5
272.8832759954421,0.0032573706,4.8158458e-05,14093,58,5
282.21261876451706,0.0033055288,4.8158458e-05,14093,58,5
314.86531845627934,0.0033536875,4.8158458e-05,14093,58,5
247.227583380486,0.0034018457,4.8158458e-05,14093,58,5
342.8533467635042,0.0034500044,4.8158458e-05,14093,58,5
286.87729014905455,0.0034981626,4.8158458e-05,14093,58,5
438.4791101465224,0.0035463213,4.8158458e-05,14093,58,5
352.1826895325791,0.0035944795,4.8158458e-05,14093,58,5
410.4910818392975,0.0036426382,4.8158458e-05,14093,58,5
447.8062879163084,0.0036907967,4.815869e-05,14093,58,5
611.0719513744089,0.0037389551,4.8158458e-05,14093,58,5
555.0958947599592,0.0037871138,4.8158458e-05,14093,58,5
585.4162587594528,0.003835272,4.8158458e-05,14093,58,5
613.4072526933373,0.0038834305,4.8158225e-05,14093,58,5
524.772993651924,0.003931589,4.815869e-05,14093,58,5
550.4285622304625,0.0039797476,4.815869e-05,14093,58,5
471.13408761997783,0.004027906,4.8158225e-05,14093,58,5
702.0296492854627,0.0040760646,4.815869e-05,14093,58,5
646.0601102511577,0.0041242233,4.8158225e-05,14093,58,5
739.346839945155,0.0041723815,4.815869e-05,14093,58,5
632.0660284406632,0.0042205397,4.8158225e-05,14093,58,5
660.0478097933087,0.0042686984,4.815869e-05,14093,58,5
508.4516391146295,0.004316857,4.8158225e-05,14093,58,5
646.0538632959242,0.0043650153,4.815869e-05,14093,58,5
510.78398608304525,0.0044131735,4.8158225e-05,14093,58,5
578.4164552252317,0.004461332,4.815869e-05,14093,58,5
597.0808239144274,0.004509491,4.8158225e-05,14093,58,5
394.16282634300063,0.004557649,4.815869e-05,14093,58,5
489.7881274084623,0.004605808,4.815869e-05,14093,58,5
466.46939368314634,0.004653966,4.8158225e-05,14093,58,5
429.1476925864622,0.0047021247,4.815869e-05,14093,58,5
489.79286336730365,0.0047502834,4.8158225e-05,14093,58,5
366.1749333482313,0.0047984417,4.815869e-05,14093,58,5
254.22581955731474,0.0048466,4.8158225e-05,14093,58,5
305.53449852623123,0.0048947586,4.815869e-05,14093,58,5
261.2228604625619,0.0049429173,4.8158225e-05,14093,58,5
300.8698496937697,0.0049910755,4.815869e-05,14093,58,5
205.24653322058438,0.0050392337,4.8158225e-05,14093,58,5
198.2475753796157,0.0050873924,4.815869e-05,14093,58,5
195.91714534692144,0.005135551,4.8158225e-05,14093,58,5
230.90011720684652,0.0051837093,4.815869e-05,14093,58,5
142.27178939007717,0.005231868,4.815869e-05,14093,58,5
158.59959385226975,0.0052800262,4.8158225e-05,14093,58,5
142.27178939007717,0.005328185,4.815869e-05,14093,58,5
114.28500145237085,0.0053763436,4.8158225e-05,14093,58,5
137.60714055761562,0.005424502,4.815869e-05,14093,58,5
74.63510298930342,0.00547266,4.8158225e-05,14093,58,5
53.643461573307775,0.0055208188,4.815869e-05,14093,58,5
86.29683783138208,0.0055689774,4.8158225e-05,14093,58,5
58.30811040576933,0.0056171357,4.815869e-05,14093,58,5
72.30275602088767,0.005665294,4.8158225e-05,14093,58,5
25.655568578538503,0.0057134526,4.815869e-05,14093,58,5
48.97881274084623,0.0057616113,4.815869e-05,14093,58,5
53.64398027356182,0.00580977,4.8158225e-05,14093,58,5
67.63740807069242,0.005857928,4.815869e-05,14093,58,5
39.64989846306744,0.0059060864,4.8158225e-05,14093,58,5
25.655568578538503,0.005954245,4.815869e-05,14093,58,5
55.97632724197756,0.006002404,4.8158225e-05,14093,58,5
4.664648832461546,0.006050562,4.815869e-05,14093,58,5
23.323469684157317,0.0060987202,4.8158225e-05,14093,58,5
32.65254182723082,0.006146879,4.815869e-05,14093,58,5
23.323469684157317,0.0061950376,4.8158225e-05,14093,58,5
6.996973248692319,0.006243196,4.815869e-05,14093,58,5
0.0,0.006291354,4.8158225e-05,14093,58,5
4.664648832461546,0.0063395128,4.815869e-05,14093,58,5
0.0,0.0063876715,4.815869e-05,14093,58,5
0.0,0.00643583,4.8158225e-05,14093,58,5
2.332324416230773,0.0064839884,4.815869e-05,14093,58,5
0.0,0.0065321466,4.8158225e-05,14093,58,5
0.0,0.0065803053,4.815869e-05,14093,58,5
0.0,0.006628464,4.8158225e-05,14093,58,5
0.0,0.006676622,4.815869e-05,14093,58,5
0.0,0.0067247804,4.8158225e-05,14093,58,5
0.0,0.006772939,4.815869e-05,14093,58,5
0.0,0.006821098,4.8158225e-05,14093,58,5
0.0,0.006869256,4.815869e-05,14093,58,5
0.0,0.0069174143,4.8158225e-05,14093,58,5
6.996973248692319,0.006965573,4.815869e-05,14093,58,5
15.094991270754006,0.000112619746,1.1196069e-05,41013,18,6
135.85492143678604,0.00012381581,1.1196069e-05,41013,18,6
0.0,0.00013501188,1.11960835e-05,41013,18,6
45.284973812262024,0.00014620797,1.1196069e-05,41013,18,6
37.73747817688502,0.00015740404,1.1196069e-05,41013,18,6
67.92746071839302,0.0001686001,1.1196069e-05,41013,18,6
60.379965083016025,0.00017979617,1.1196069e-05,41013,18,6
166.04468816431185,0.00019099226,1.11960835e-05,41013,18,6
249.0673559674411,0.00020218833,1.1196069e-05,41013,18,6
203.78238215517908,0.0002133844,1.1196069e-05,41013,18,6
158.49740834291705,0.00022458046,1.1196069e-05,41013,18,6
339.6373035919651,0.00023577653,1.1196069e-05,41013,18,6
467.94472939337425,0.0002469726,1.1196069e-05,41013,18,6
664.1796159131762,0.00025816867,1.1196069e-05,41013,18,6
784.9375056587555,0.00026936474,1.1196098e-05,41013,18,6
988.7219282343874,0.00028056084,1.1196069e-05,41013,18,6
709.4645897254384,0.0002917569,1.1196069e-05,41013,18,6
1094.3868671296655,0.00030295298,1.1196069e-05,41013,18,6
1237.7892842018287,0.00031414905,1.1196069e-05,41013,18,6
1479.3091445338925,0.0003253451,1.1196069e-05,41013,18,6
1517.0466227107775,0.00033654118,1.1196069e-05,41013,18,6
1464.2141532631388,0.00034773725,1.1196069e-05,41013,18,6
1501.9516314400234,0.00035893332,1.1196069e-05,41013,18,6
1773.6614743135958,0.0003701294,1.1196069e-05,41013,18,6
2045.3713171871677,0.00038132546,1.1196069e-05,41013,18,6
1917.0589080511916,0.00039252156,1.1196098e-05,41013,18,6
2218.963716800839,0.00040371763,1.1196069e-05,41013,18,6
2211.416221165462,0.0004149137,1.1196069e-05,41013,18,6
2271.796186248478,0.00042610976,1.1196069e-05,41013,18,6
2264.2486906131007,0.00043730583,1.1196069e-05,41013,18,6
2641.623472381951,0.0004485019,1.1196069e-05,41013,18,6
2468.03107276828,0.00045969797,1.1196069e-05,41013,18,6
2943.523297797031,0.00047089404,1.1196069e-05,41013,18,6
2218.963716800839,0.0004820901,1.1196069e-05,41013,18,6
2528.404465343107,0.0004932862,1.1196098e-05,41013,18,6
2868.0483414432615,0.0005044823,1.1196069e-05,41013,18,6
2520.863542215919,0.0005156783,1.1196069e-05,41013,18,6
2543.5060291220498,0.00052687444,1.1196069e-05,41013,18,6
2717.098428735721,0.00053807045,1.1196069e-05,41013,18,6
2422.746098956018,0.0005492666,1.1196069e-05,41013,18,6
2181.226238623954,0.0005604626,1.1196069e-05,41013,18,6
2052.918812822545,0.0005716587,1.1196069e-05,41013,18,6
2113.2987779055607,0.00058285473,1.1196069e-05,41013,18,6
2203.8687255300847,0.00059405086,1.1196069e-05,41013,18,6
1569.8790921584166,0.00060524687,1.1196069e-05,41013,18,6
2090.6562909994295,0.000616443,1.1196069e-05,41013,18,6
2218.963716800839,0.000627639,1.1196069e-05,41013,18,6
1871.778917573497,0.00063883513,1.1196069e-05,41013,18,6
1751.0189874074647,0.00065003114,1.1196069e-05,41013,18,6
1652.892950860687,0.00066122727,1.1196127e-05,41013,18,6
1260.4317711079595,0.0006724234,1.1196069e-05,41013,18,6
1501.9516314400234,0.0006836194,1.1196069e-05,41013,18,6
1283.0742580140904,0.00069481554,1.1196069e-05,41013,18,6
1434.0241707216308,0.00070601155,1.1196069e-05,41013,18,6
626.4421377362913,0.0007172077,1.1196069e-05,41013,18,6
830.2245198914703,0.0007284037,1.1196069e-05,41013,18,6
1003.8169195051414,0.0007395998,1.1196069e-05,41013,18,6
1094.3868671296655,0.0007507958,1.1196069e-05,41013,18,6
754.7495635377003,0.00076199195,1.1196069e-05,41013,18,6
603.7996508301603,0.00077318796,1.1196069e-05,41013,18,6
535.8721901117672,0.0007843841,1.1196069e-05,41013,18,6
611.3471464655373,0.0007955801,1.1196069e-05,41013,18,6
558.5146770178982,0.0008067762,1.1196069e-05,41013,18,6
513.2297032056363,0.00081797224,1.1196069e-05,41013,18,6
316.9948166858341,0.00082916836,1.1196069e-05,41013,18,6
483.0397206641282,0.0008403644,1.1196069e-05,41013,18,6
264.1623472381951,0.0008515605,1.1196069e-05,41013,18,6
392.46977303960415,0.0008627565,1.1196069e-05,41013,18,6
203.78238215517908,0.00087395264,1.1196069e-05,41013,18,6
241.5198603320641,0.00088514865,1.1196069e-05,41013,18,6
135.85421513923455,0.0008963448,1.1196127e-05,41013,18,6
113.21243453065503,0.0009075409,1.1196069e-05,41013,18,6
203.78238215517908,0.0009187369,1.1196069e-05,41013,18,6
98.11744325990104,0.00092993304,1.1196069e-05,41013,18,6
22.642486906131012,0.00094112905,1.1196069e-05,41013,18,6
105.66493889527804,0.0009523252,1.1196069e-05,41013,18,6
83.02245198914703,0.0009635212,1.1196069e-05,41013,18,6
37.737674372689334,0.00097471726,1.1196011e-05,41013,18,6
22.642369189872422,0.0009859133,1.1196127e-05,41013,18,6
30.189825586496564,0.0009971095,1.1196127e-05,41013,18,6
0.0,0.0010083055,1.1196011e-05,41013,18,6
0.0,0.0010195016,1.1196127e-05,41013,18,6
30.190139498151467,0.0010306977,1.1196011e-05,41013,18,6
52.832194776368986,0.0010418937,1.1196127e-05,41013,18,6
7.547534874537867,0.0010530897,1.1196011e-05,41013,18,6
37.73728198312071,0.0010642859,1.1196127e-05,41013,18,6
0.0,0.001075482,1.1196011e-05,41013,18,6
0.0,0.001086678,1.1196127e-05,41013,18,6
45.28520924722719,0.001097874,1.1196011e-05,41013,18,6
7.547456396624141,0.0011090701,1.1196127e-05,41013,18,6
30.190139498151467,0.0011202663,1.1196011e-05,41013,18,6
0.0,0.0011314623,1.1196127e-05,41013,18,6
0.0,0.0011426583,1.1196011e-05,41013,18,6
37.73728198312071,0.0011538544,1.1196127e-05,41013,18,6
15.095069749075734,0.0011650505,1.1196011e-05,41013,18,6
0.0,0.0011762466,1.1196127e-05,41013,18,6
0.0,0.0011874426,1.1196011e-05,41013,18,6
0.0,0.0011986387,1.1196127e-05,41013,18,6
0.0,0.0012098348,1.1196011e-05,41013,18,6
15.094912793248282,0.0012210308,1.1196127e-05,41013,18,6
20.692637569421226,4.3349297e-05,9.349871e-06,48094,17,7
13.795097080537072,5.2699168e-05,9.3498675e-06,48094,17,7
75.87300442121116,6.204904e-05,9.349871e-06,48094,17,7
82.77058248322244,7.139891e-05,9.3498675e-06,48094,17,7
89.66813102349099,8.0748774e-05,9.3498675e-06,48094,17,7
62.077888554129316,9.009865e-05,9.349875e-06,48094,17,7
337.9798784731583,9.9448516e-05,9.3498675e-06,48094,17,7
248.3117474496673,0.000108798384,9.3498675e-06,48094,17,7
206.9264562080561,0.00011814825,9.3498675e-06,48094,17,7
606.9842715436312,0.00012749812,9.3498675e-06,48094,17,7
565.5981000183548,0.00013684799,9.349882e-06,48094,17,7
413.8529124161122,0.00014619787,9.3498675e-06,48094,17,7
606.9842715436312,0.00015554774,9.3498675e-06,48094,17,7
944.9641500167895,0.0001648976,9.3498675e-06,48094,17,7
1096.7102179026972,0.00017424747,9.3498675e-06,48094,17,7
1379.5097080537073,0.00018359734,9.3498675e-06,48094,17,7
1255.3538343288735,0.0001929472,9.3498675e-06,48094,17,7
2014.0810390897511,0.00020229709,9.349882e-06,48094,17,7
2027.8792708389499,0.00021164695,9.3498675e-06,48094,17,7
2193.4204358053944,0.00022099682,9.3498675e-06,48094,17,7
2145.137596023515,0.00023034669,9.3498675e-06,48094,17,7
2552.0889878876983,0.00023969656,9.349882e-06,48094,17,7
2945.253226694665,0.00024904642,9.3498675e-06,48094,17,7
2572.785605520164,0.00025839632,9.3498675e-06,48094,17,7
2952.1507752349335,0.00026774616,9.3498675e-06,48094,17,7
2917.663032533591,0.00027709606,9.3498675e-06,48094,17,7
2786.6096102684887,0.0002864459,9.3498675e-06,48094,17,7
3745.368857365815,0.0002957958,9.3498675e-06,48094,17,7
3262.540459547018,0.00030514563,9.3498675e-06,48094,17,7
3159.07723144299,0.00031449553,9.3498675e-06,48094,17,7
3400.4914303523883,0.00032384536,9.3498675e-06,48094,17,7
3552.237498238296,0.00033319526,9.3498675e-06,48094,17,7
3221.1551683054063,0.0003425451,9.3498675e-06,48094,17,7
3372.901236191314,0.000351895,9.3498675e-06,48094,17,7
3552.237498238296,0.00036124483,9.3498675e-06,48094,17,7
3621.201711733543,0.00037059473,9.349897e-06,48094,17,7
3745.368857365815,0.00037994463,9.3498675e-06,48094,17,7
3172.872328523527,0.00038929447,9.3498675e-06,48094,17,7
2765.916964647683,0.00039864436,9.3498675e-06,48094,17,7
2593.47825114097,0.0004079942,9.3498675e-06,48094,17,7
2455.527280335599,0.0004173441,9.3498675e-06,48094,17,7
2517.605217198016,0.00042669394,9.3498675e-06,48094,17,7
2496.91257157721,0.00043604383,9.3498675e-06,48094,17,7
1814.055266090625,0.00044539367,9.3498675e-06,48094,17,7
1820.9528146308935,0.00045474357,9.3498675e-06,48094,17,7
1696.79694090606,0.0004640934,9.3498675e-06,48094,17,7
1400.2023536745128,0.0004734433,9.3498675e-06,48094,17,7
1441.5876449161242,0.00048279314,9.3498675e-06,48094,17,7
1676.0990780023828,0.00049214304,9.349897e-06,48094,17,7
1241.5626019263748,0.0005014929,9.349838e-06,48094,17,7
1324.3251974339814,0.0005108428,9.349897e-06,48094,17,7
931.1719514447813,0.00052019267,9.349838e-06,48094,17,7
1124.2969124048905,0.0005295425,9.349897e-06,48094,17,7
875.9913913591645,0.00053889235,9.349838e-06,48094,17,7
972.5513168655801,0.00054824224,9.349897e-06,48094,17,7
965.6598014982916,0.00055759214,9.349838e-06,48094,17,7
786.3180859764266,0.000566942,9.349897e-06,48094,17,7
593.1873280173043,0.0005762919,9.349897e-06,48094,17,7
441.44448068493335,0.0005856417,9.349838e-06,48094,17,7
524.2120573176177,0.0005949916,9.349897e-06,48094,17,7
331.0833605137,0.0006043415,9.349838e-06,48094,17,7
434.5442054080252,0.00061369134,9.349897e-06,48094,17,7
462.1371907170395,0.0006230412,9.349838e-06,48094,17,7
234.51592037893425,0.0006323911,9.349897e-06,48094,17,7
324.18579050299786,0.000641741,9.349838e-06,48094,17,7
248.31097451887155,0.0006510908,9.349897e-06,48094,17,7
227.61981035316873,0.00066044065,9.349838e-06,48094,17,7
186.23323088915367,0.00066979055,9.349897e-06,48094,17,7
172.43925026755207,0.00067914044,9.349838e-06,48094,17,7
151.74559553931036,0.0006884903,9.349897e-06,48094,17,7
124.15626019263749,0.0006978401,9.349838e-06,48094,17,7
103.4629060495298,0.00070719,9.349897e-06,48094,17,7
0.0,0.0007165399,9.349897e-06,48094,17,7
144.84897022474374,0.0007258898,9.349838e-06,48094,17,7
41.38516241981192,0.00073523965,9.349897e-06,48094,17,7
55.18056008561667,0.0007445895,9.349838e-06,48094,17,7
27.590108279874617,0.0007539394,9.349897e-06,48094,17,7
13.795140021404167,0.0007632893,9.349838e-06,48094,17,7
34.48763534984327,0.0007726391,9.349897e-06,48094,17,7
13.795140021404167,0.00078198896,9.349838e-06,48094,17,7
27.590108279874617,0.00079133885,9.349897e-06,48094,17,7
0.0,0.00080068875,9.349838e-06,48094,17,7
34.48763534984327,0.0008100386,9.349897e-06,48094,17,7
41.3854200642125,0.0008193884,9.349838e-06,48094,17,7
41.38516241981192,0.0008287383,9.349897e-06,48094,17,7
0.0,0.0008380882,9.349897e-06,48094,17,7
20.69271003210625,0.0008474381,9.349838e-06,48094,17,7
48.28268948978058,0.00085678796,9.349897e-06,48094,17,7
0.0,0.0008661378,9.349838e-06,48094,17,7
13.795054139937308,0.0008754877,9.349897e-06,48094,17,7
0.0,0.0008848376,9.349838e-06,48094,17,7
0.0,0.0008941874,9.349897e-06,48094,17,7
0.0,0.00090353726,9.349838e-06,48094,17,7
0.0,0.00091288716,9.349897e-06,48094,17,7
0.0,0.00092223706,9.349838e-06,48094,17,7
0.0,0.0009315869,9.349897e-06,48094,17,7
0.0,0.00094093673,9.349838e-06,48094,17,7
0.0,0.00095028663,9.349897e-06,48094,17,7
0.0,0.0009596365,9.349838e-06,48094,17,7
13.795054139937308,0.00096898637,9.349897e-06,48094,17,7
3049.6446206394553,8.046362e-07,1.6092724e-06,120911,4,8
10687.250174984287,2.4139085e-06,1.6092724e-06,120911,4,8
6207.2403862290985,4.023181e-06,1.6092727e-06,120911,4,8
3238.561116661589,5.6324534e-06,1.6092722e-06,120911,4,8
18999.553182196894,7.241726e-06,1.6092727e-06,120911,4,8
12144.600755665628,8.850999e-06,1.6092727e-06,120911,4,8
8096.405079532155,1.0460271e-05,1.6092717e-06,120911,4,8
6881.940428210522,1.2069543e-05,1.6092727e-06,120911,4,8
20214.013257763454,1.3678816e-05,1.6092727e-06,120911,4,8
16381.71701930897,1.528809e-05,1.6092727e-06,120911,4,8
7421.700461795662,1.689736e-05,1.6092727e-06,120911,4,8
14006.772871534358,1.8506635e-05,1.6092727e-06,120911,4,8
16516.675696796487,2.0115905e-05,1.6092708e-06,120911,4,8
17164.36906800742,2.1725176e-05,1.6092727e-06,120911,4,8
16570.633031063768,2.333445e-05,1.6092727e-06,120911,4,8
14789.424920232808,2.4943722e-05,1.6092727e-06,120911,4,8
16138.825004195656,2.6552996e-05,1.6092727e-06,120911,4,8
13898.82086481733,2.8162267e-05,1.6092727e-06,120911,4,8
17461.256823247266,2.977154e-05,1.6092708e-06,120911,4,8
10552.296729141477,3.1380812e-05,1.6092745e-06,120911,4,8
16840.532083008184,3.2990087e-05,1.6092708e-06,120911,4,8
17191.337638013098,3.4599358e-05,1.6092745e-06,120911,4,8
15194.262119765395,3.620863e-05,1.6092708e-06,120911,4,8
12927.238192477666,3.7817903e-05,1.6092745e-06,120911,4,8
17272.34059795711,3.9427177e-05,1.6092708e-06,120911,4,8
13601.968220891225,4.1036445e-05,1.6092708e-06,120911,4,8
15383.14356933668,4.264572e-05,1.6092745e-06,120911,4,8
14465.585250789081,4.4254994e-05,1.6092708e-06,120911,4,8
12738.322394257744,4.5864264e-05,1.6092745e-06,120911,4,8
11901.72219327982,4.7473535e-05,1.6092708e-06,120911,4,8
14060.732981797211,4.908281e-05,1.6092745e-06,120911,4,8
11712.805967989665,5.0692084e-05,1.6092708e-06,120911,4,8
11119.04412380125,5.2301355e-05,1.6092745e-06,120911,4,8
11739.794000173973,5.3910626e-05,1.6092708e-06,120911,4,8
11604.853839252433,5.55199e-05,1.6092708e-06,120911,4,8
11496.875720241098,5.712917e-05,1.6092745e-06,120911,4,8
9499.787328876411,5.8738442e-05,1.6092708e-06,120911,4,8
9283.883071401946,6.0347716e-05,1.6092708e-06,120911,4,8
9121.93425690491,6.195699e-05,1.6092745e-06,120911,4,8
7232.776274705667,6.356626e-05,1.6092745e-06,120911,4,8
7421.692072925593,6.517554e-05,1.6092745e-06,120911,4,8
4830.868681836431,6.678481e-05,1.6092672e-06,120911,4,8
7313.740188228492,6.8394074e-05,1.6092745e-06,120911,4,8
5937.353658340473,7.0003356e-05,1.6092745e-06,120911,4,8
6585.094739486532,7.161262e-05,1.6092672e-06,120911,4,8
5289.6423501578765,7.322189e-05,1.6092745e-06,120911,4,8
5559.522061900625,7.483117e-05,1.6092745e-06,120911,4,8
3805.303935572758,7.644044e-05,1.6092745e-06,120911,4,8
4210.142538360242,7.8049714e-05,1.6092672e-06,120911,4,8
5748.437860120549,7.965899e-05,1.6092745e-06,120911,4,8
4075.1836473155067,8.1268256e-05,1.6092745e-06,120911,4,8
4641.952029474113,8.287753e-05,1.6092672e-06,120911,4,8
4183.135532012607,8.4486805e-05,1.6092745e-06,120911,4,8
3292.532483261535,8.609607e-05,1.6092745e-06,120911,4,8
3724.3400220499334,8.770535e-05,1.6092745e-06,120911,4,8
2563.8688534886087,8.931462e-05,1.6092672e-06,120911,4,8
2833.7369732988627,9.092389e-05,1.6092745e-06,120911,4,8
3184.580598564436,9.253317e-05,1.6092745e-06,120911,4,8
3184.594996964798,9.414244e-05,1.6092672e-06,120911,4,8
1727.2301551535922,9.5751704e-05,1.6092745e-06,120911,4,8
2914.700886821687,9.7360986e-05,1.6092745e-06,120911,4,8
2105.0617515934405,9.897025e-05,1.6092745e-06,120911,4,8
971.5713550062096,0.00010057953,1.6092672e-06,120911,4,8
1322.4105875394691,0.0001021888,1.6092745e-06,120911,4,8
1430.3624722365685,0.00010379807,1.6092745e-06,120911,4,8
917.5910199253459,0.00010540735,1.6092745e-06,120911,4,8
1430.3689393146976,0.00010701662,1.6092672e-06,120911,4,8
1592.290299282218,0.000108625885,1.6092745e-06,120911,4,8
1565.3023281079431,0.00011023517,1.6092745e-06,120911,4,8
1322.4165665362298,0.000111844434,1.6092672e-06,120911,4,8
728.6752217054218,0.0001134537,1.6092745e-06,120911,4,8
539.7594234854976,0.00011506298,1.6092745e-06,120911,4,8
863.6150775767961,0.00011667225,1.6092745e-06,120911,4,8
971.5713550062096,0.000118281525,1.6092672e-06,120911,4,8
1079.5188469709951,0.0001198908,1.6092745e-06,120911,4,8
485.7856775031048,0.00012150007,1.6092672e-06,120911,4,8
404.8177373255429,0.00012310935,1.6092818e-06,120911,4,8
404.821397919254,0.00012471862,1.6092672e-06,120911,4,8
782.654702643891,0.00012632788,1.6092672e-06,120911,4,8
593.7326814107962,0.00012793715,1.6092818e-06,120911,4,8
161.92855916770162,0.00012954643,1.6092672e-06,120911,4,8
161.92709493021715,0.00013115571,1.6092818e-06,120911,4,8
404.821397919254,0.00013276498,1.6092672e-06,120911,4,8
485.7856775031048,0.00013437425,1.6092672e-06,120911,4,8
296.8663407053981,0.00013598352,1.6092818e-06,120911,4,8
458.79758430848784,0.0001375928,1.6092672e-06,120911,4,8
107.95237277846773,0.00013920206,1.6092672e-06,120911,4,8
107.95139662014476,0.00014081135,1.6092818e-06,120911,4,8
134.94046597308466,0.00014242061,1.6092672e-06,120911,4,8
0.0,0.00014402988,1.6092672e-06,120911,4,8
53.97569831007238,0.00014563915,1.6092818e-06,120911,4,8
107.95237277846773,0.00014724843,1.6092672e-06,120911,4,8
350.84521153002015,0.0001488577,1.6092672e-06,120911,4,8
296.8663407053981,0.00015046698,1.6092818e-06,120911,4,8
107.95237277846773,0.00015207625,1.6092672e-06,120911,4,8
0.0,0.00015368551,1.6092818e-06,120911,4,8
431.80949111387093,0.0001552948,1.6092672e-06,120911,4,8
0.0,0.00015690406,1.6092672e-06,120911,4,8
80.96354746510858,0.00015851334,1.6092818e-06,120911,4,8
296.8690251407863,0.00016012261,1.6092672e-06,120911,4,8
14820.948857256595,8.0189113e-07,1.6037823e-06,131315,7,9
29685.488740563942,2.4056735e-06,1.6037823e-06,131315,7,9
17567.181007895044,4.0094556e-06,1.6037825e-06,131315,7,9
0.0,5.613238e-06,1.603782e-06,131315,7,9
39624.24829780068,7.21702e-06,1.603782e-06,131315,7,9
22972.460958095573,8.820803e-06,1.603783e-06,131315,7,9
11595.21457339382,1.0424585e-05,1.603782e-06,131315,7,9
16869.72947332108,1.2028368e-05,1.603782e-06,131315,7,9
22492.959875478777,1.363215e-05,1.603783e-06,131315,7,9
18395.42603332956,1.5235932e-05,1.6037811e-06,131315,7,9
11508.025982803094,1.6839713e-05,1.603783e-06,131315,7,9
18046.67710939576,1.8443498e-05,1.603783e-06,131315,7,9
25152.039860737335,2.0047279e-05,1.6037811e-06,131315,7,9
18177.450131927613,2.165106e-05,1.603783e-06,131315,7,9
23103.233980627425,2.3254845e-05,1.603783e-06,131315,7,9
16956.92115394597,2.4858626e-05,1.6037811e-06,131315,7,9
15997.899756396728,2.6462407e-05,1.603783e-06,131315,7,9
18090.26811690638,2.8066192e-05,1.603783e-06,131315,7,9
16303.0552996807,2.9669973e-05,1.6037811e-06,131315,7,9
12249.087003236034,3.1273754e-05,1.6037811e-06,131315,7,9
16433.791192514334,3.2877535e-05,1.6037848e-06,131315,7,9
13556.818711766571,3.448132e-05,1.6037811e-06,131315,7,9
12946.54391445232,3.60851e-05,1.6037811e-06,131315,7,9
11638.785804778056,3.7688886e-05,1.6037848e-06,131315,7,9
13600.409768717589,3.9292667e-05,1.6037811e-06,131315,7,9
13426.04554091352,4.0896448e-05,1.6037811e-06,131315,7,9
12772.150714606632,4.250023e-05,1.6037848e-06,131315,7,9
13077.317085305374,4.4104014e-05,1.6037811e-06,131315,7,9
10418.262611293281,4.5707795e-05,1.6037811e-06,131315,7,9
8979.73736248794,4.731158e-05,1.6037848e-06,131315,7,9
10723.400009950406,4.891536e-05,1.6037811e-06,131315,7,9
9633.62358617496,5.0519142e-05,1.6037811e-06,131315,7,9
6713.00754283079,5.2122923e-05,1.6037848e-06,131315,7,9
7018.160169113884,5.3726708e-05,1.6037811e-06,131315,7,9
6625.840656554723,5.533049e-05,1.6037811e-06,131315,7,9
7759.190536518705,5.6934274e-05,1.6037848e-06,131315,7,9
4315.514638150773,5.8538055e-05,1.6037811e-06,131315,7,9
5361.700004975203,6.0141836e-05,1.6037811e-06,131315,7,9
6320.703257897598,6.174562e-05,1.6037811e-06,131315,7,9
4620.652036807899,6.33494e-05,1.6037811e-06,131315,7,9
6059.129427422549,6.495319e-05,1.6037884e-06,131315,7,9
4402.69675205281,6.655697e-05,1.6037811e-06,131315,7,9
4359.105695101792,6.816075e-05,1.6037811e-06,131315,7,9
1830.8243919427523,6.976453e-05,1.6037811e-06,131315,7,9
4838.607321562989,7.136831e-05,1.6037811e-06,131315,7,9
3966.78618254263,7.297209e-05,1.6037811e-06,131315,7,9
3530.859594397313,7.457587e-05,1.6037884e-06,131315,7,9
1700.0512210896986,7.617966e-05,1.6037811e-06,131315,7,9
2789.8276448651463,7.778344e-05,1.6037811e-06,131315,7,9
1656.4601641386807,7.9387224e-05,1.6037811e-06,131315,7,9
1656.4601641386807,8.0991005e-05,1.6037811e-06,131315,7,9
3051.373986571254,8.259479e-05,1.6037811e-06,131315,7,9
2615.463417061075,8.419857e-05,1.6037811e-06,131315,7,9
217.95429595045144,8.5802356e-05,1.6037884e-06,131315,7,9
828.2300820693404,8.740614e-05,1.6037811e-06,131315,7,9
1176.9585376774837,8.900992e-05,1.6037811e-06,131315,7,9
1089.776423775448,9.06137e-05,1.6037811e-06,131315,7,9
1351.3227654815555,9.221748e-05,1.6037811e-06,131315,7,9
959.0032529223942,9.382126e-05,1.6037811e-06,131315,7,9
653.8628878513542,9.542504e-05,1.6037884e-06,131315,7,9
828.2300820693404,9.702883e-05,1.6037811e-06,131315,7,9
1133.3674807264656,9.863261e-05,1.6037811e-06,131315,7,9
871.8211390203583,0.00010023639,1.6037811e-06,131315,7,9
697.4569112162866,0.000101840174,1.6037811e-06,131315,7,9
784.6390251183225,0.000103443956,1.6037811e-06,131315,7,9
305.136014330632,0.000105047744,1.6037884e-06,131315,7,9
217.95528475508956,0.000106651525,1.6037811e-06,131315,7,9
610.2747973142508,0.000108255306,1.6037811e-06,131315,7,9
828.2300820693404,0.00010985909,1.6037811e-06,131315,7,9
