density,density2,xs,samples,est,n,N1,i
229.36928,240.9691,0.000702669445120623,0.00044115345,0.00043888523151195964,41013,18,6
208.94191,219.67957,0.0007081839282920501,0.0004834794,0.00043888523151195964,41013,18,6
190.1393,200.06401,0.0007136984114634772,0.00033412292,0.00043888523151195964,41013,18,6
172.85193,182.0138,0.0007192128946349045,0.00036853686,0.00043888523151195964,41013,18,6
156.98053,165.42606,0.0007247273778063316,0.00059710233,0.00043888523151195964,41013,18,6
142.42514,150.20099,0.0007302418609777587,0.00040746373,0.00043888523151195964,41013,18,6
129.0942,136.24457,0.0007357563441491858,0.0004936438,0.00043888523151195964,41013,18,6
116.899475,123.46527,0.0007412708273206129,0.0002601134,0.00043888523151195964,41013,18,6
105.75824,111.78011,0.0007467853104920401,0.00047073796,0.00043888523151195964,41013,18,6
95.58908,101.10634,0.0007522997936634672,0.0005628039,0.00043888523151195964,41013,18,6
86.31867,91.3674,0.0007578142768348943,0.00040164444,0.00043888523151195964,41013,18,6
77.87837,82.49194,0.0007633287600063215,0.00044485225,0.00043888523151195964,41013,18,6
70.20015,74.41248,0.0007688432431777486,0.0004951025,0.00043888523151195964,41013,18,6
63.224163,67.064964,0.0007743577263491757,0.0004088549,0.00043888523151195964,41013,18,6
56.891464,60.390163,0.0007798722095206028,0.00037312025,0.00043888523151195964,41013,18,6
51.15012,54.333866,0.0007853866926920299,0.0005756366,0.00043888523151195964,41013,18,6
45.950127,48.843735,0.0007909011758634571,0.0005310474,0.00043888523151195964,41013,18,6
41.243828,43.87168,0.0007964156590348843,0.00031600954,0.00043888523151195964,41013,18,6
36.989914,39.373608,0.0008019301422063114,0.0005147717,0.00043888523151195964,41013,18,6
33.147934,35.308006,0.0008074446253777386,0.00054902787,0.00043888523151195964,41013,18,6
29.681442,31.636978,0.0008129591085491657,0.0003578811,0.00043888523151195964,41013,18,6
26.556587,28.325363,0.0008184735917205928,0.00036186803,0.00043888523151195964,41013,18,6
23.742413,25.340569,0.0008239880748920199,0.00047620377,0.00043888523151195964,41013,18,6
21.210508,22.653095,0.000829502558063447,0.00032411746,0.00043888523151195964,41013,18,6
18.934158,20.235271,0.0008350170412348742,0.0003898978,0.00043888523151195964,41013,18,6
16.88967,18.062069,0.0008405315244063013,0.00039553683,0.00043888523151195964,41013,18,6
15.054911,16.110456,0.0008460460075777284,0.0005746914,0.00043888523151195964,41013,18,6
13.409744,14.359251,0.0008515604907491556,0.00032632067,0.00043888523151195964,41013,18,6
11.936022,12.789177,0.0008570749739205827,0.00022379453,0.00043888523151195964,41013,18,6
10.616603,11.382786,0.0008625894570920098,0.000362556,0.00043888523151195964,41013,18,6
9.4364805,10.123905,0.0008681039402634369,0.0005218048,0.00043888523151195964,41013,18,6
8.381845,8.998104,0.000873618423434864,0.00055820955,0.00043888523151195964,41013,18,6
7.440024,7.9920044,0.0008791329066062913,0.00043740898,0.00043888523151195964,41013,18,6
6.5995975,7.093609,0.0008846473897777184,0.00044559303,0.00043888523151195964,41013,18,6
5.850266,6.2920732,0.0008901618729491455,0.0004808189,0.00043888523151195964,41013,18,6
5.1826134,5.577382,0.0008956763561205727,0.00052344933,0.00043888523151195964,41013,18,6
4.588179,4.9407024,0.0009011908392919998,0.00053850777,0.00043888523151195964,41013,18,6
4.059385,4.373898,0.0009067053224634269,0.0005456038,0.00043888523151195964,41013,18,6
3.5892615,3.8696818,0.000912219805634854,0.00041752876,0.00043888523151195964,41013,18,6
3.1715746,3.4214368,0.0009177342888062811,0.00039384386,0.00043888523151195964,41013,18,6
2.800838,3.0232453,0.0009232487719777083,0.0005032305,0.00043888523151195964,41013,18,6
2.4719007,2.6697762,0.0009287632551491354,0.0005822381,0.00043888523151195964,41013,18,6
2.1802967,2.356222,0.0009342777383205625,0.0004657399,0.00043888523151195964,41013,18,6
1.9219482,2.0782247,0.0009397922214919897,0.000381703,0.00043888523151195964,41013,18,6
1.6932173,1.831971,0.0009453067046634168,0.00043062406,0.00043888523151195964,41013,18,6
1.4908541,1.6139358,0.000950821187834844,0.00027828064,0.00043888523151195964,41013,18,6
1.3119254,1.4210534,0.000956335671006271,0.0004202122,0.00043888523151195964,41013,18,6
1.1538109,1.2505068,0.0009618501541776982,0.0005659027,0.00043888523151195964,41013,18,6
1.0141951,1.0998029,0.0009673646373491254,0.0007205403,0.00043888523151195964,41013,18,6
0.8909771,0.9667334,0.0009728791205205525,0.00045123644,0.00043888523151195964,41013,18,6
0.78230536,0.8492978,0.0009783936036919796,0.00023970792,0.00043888523151195964,41013,18,6
0.68651104,0.74571824,0.0009839080868634068,0.0003443548,0.00043888523151195964,41013,18,6
0.6021321,0.654419,0.0009894225700348338,0.000414804,0.00043888523151195964,41013,18,6
0.52783614,0.57398885,0.000994937053206261,0.00038766197,0.00043888523151195964,41013,18,6
0.46247447,0.5031866,0.0010004515363776882,0.00045359676,0.00043888523151195964,41013,18,6
0.40499324,0.44088733,0.0010059660195491152,0.0003530705,0.00043888523151195964,41013,18,6
0.35447517,0.38609952,0.0010114805027205424,0.00048285106,0.00043888523151195964,41013,18,6
0.3101048,0.33795238,0.0010169949858919694,0.00031837035,0.00043888523151195964,41013,18,6
0.27114764,0.29565468,0.0010225094690633966,0.0004983834,0.00043888523151195964,41013,18,6
0.23696966,0.25852665,0.0010280239522348238,0.00046278007,0.00043888523151195964,41013,18,6
0.20700108,0.22594903,0.001033538435406251,0.00042565292,0.00043888523151195964,41013,18,6
0.18073216,0.19737945,0.001039052918577678,0.0003479554,0.00043888523151195964,41013,18,6
0.1577228,0.17234206,0.001044567401749105,0.00038945343,0.00043888523151195964,41013,18,6
0.13757667,0.15040717,0.0010500818849205323,0.0006237671,0.00043888523151195964,41013,18,6
0.11994799,0.13120249,0.0010555963680919595,0.00042634064,0.00043888523151195964,41013,18,6
0.104529545,0.114396244,0.0010611108512633867,0.0004683626,0.00043888523151195964,41013,18,6
0.09105134,0.09969714,0.0010666253344348137,0.00046371136,0.00043888523151195964,41013,18,6
0.07927474,0.08684601,0.001072139817606241,0.0005972833,0.00043888523151195964,41013,18,6
0.06899026,0.07561822,0.001077654300777668,0.0004774237,0.00043888523151195964,41013,18,6
0.060013674,0.06581239,0.0010831687839490951,0.0003997735,0.00043888523151195964,41013,18,6
0.05218217,0.05725256,0.0010886832671205223,0.0003592489,0.00043888523151195964,41013,18,6
0.04535257,0.04978422,0.0010941977502919493,0.000411229,0.00043888523151195964,41013,18,6
0.03939969,0.04327127,0.0010997122334633765,0.00034053586,0.00043888523151195964,41013,18,6
0.03421355,0.037594154,0.0011052267166348035,0.00035548303,0.00043888523151195964,41013,18,6
0.029697819,0.03264829,0.0011107411998062307,0.00045474415,0.00043888523151195964,41013,18,6
0.025767094,0.028340992,0.001116255682977658,0.0004066751,0.00043888523151195964,41013,18,6
0.022347504,0.02459154,0.001121770166149085,0.00035559473,0.00043888523151195964,41013,18,6
0.019373676,0.021329425,0.0011272846493205122,0.000476611,0.00043888523151195964,41013,18,6
0.016788535,0.018492416,0.0011327991324919394,0.00041263367,0.00043888523151195964,41013,18,6
0.014542741,0.016026273,0.0011383136156633664,0.00040608895,0.00043888523151195964,41013,18,6
0.012592224,0.013883505,0.0011438280988347936,0.0005167033,0.00043888523151195964,41013,18,6
0.010899075,0.0120223705,0.0011493425820062208,0.00044304063,0.00043888523151195964,41013,18,6
0.009429845,0.010406638,0.0011548570651776478,0.0005865526,0.00043888523151195964,41013,18,6
0.008155499,0.00900458,0.001160371548349075,0.00056725164,0.00043888523151195964,41013,18,6
0.00705073,0.0077884453,0.001165886031520502,0.00034686603,0.00043888523151195964,41013,18,6
0.006093245,0.006733913,0.0011714005146919292,0.0003399186,0.00043888523151195964,41013,18,6
0.005263838,0.0058199624,0.0011769149978633564,0.00054626144,0.00043888523151195964,41013,18,6
0.004545647,0.005028215,0.0011824294810347834,0.00048054103,0.00043888523151195964,41013,18,6
0.0039239177,0.004342503,0.0011879439642062106,0.00031692508,0.00043888523151195964,41013,18,6
0.0033860628,0.0037489736,0.0011934584473776376,0.0003913106,0.00043888523151195964,41013,18,6
0.00292084,0.003235382,0.0011989729305490649,0.00045161034,0.00043888523151195964,41013,18,6
0.002518613,0.0027911065,0.001204487413720492,0.0004777038,0.00043888523151195964,41013,18,6
0.0021710144,0.0024069839,0.001210001896891919,0.0004949521,0.00043888523151195964,41013,18,6
0.0018707392,0.0020749895,0.0012155163800633463,0.0005195423,0.00043888523151195964,41013,18,6
3.640862e-05,2.9604571e-05,4.334929690230638e-05,0.0003156189,0.00035347444587682455,48094,17,7
0.00014674493,0.00012053217,4.795445651985909e-05,0.00024886912,0.00035347444587682455,48094,17,7
0.00050997635,0.0004227304,5.25596161374118e-05,0.00031070563,0.00035347444587682455,48094,17,7
0.0015666964,0.0013096282,5.716477575496451e-05,0.0002767145,0.00035347444587682455,48094,17,7
0.0043368246,0.0036534218,6.176993537251722e-05,0.00031284778,0.00035347444587682455,48094,17,7
0.010980766,0.009317069,6.637509499006993e-05,0.00043120008,0.00035347444587682455,48094,17,7
0.02573718,0.021984762,7.098025460762264e-05,0.0003292087,0.00035347444587682455,48094,17,7
0.056387093,0.04846873,7.558541422517535e-05,0.0004172692,0.00035347444587682455,48094,17,7
0.11640181,0.1006494,8.019057384272806e-05,0.0003462123,0.00035347444587682455,48094,17,7
0.22792105,0.19817995,8.479573346028077e-05,0.0002082228,0.00035347444587682455,48094,17,7
0.42567697,0.3720938,8.940089307783348e-05,0.00038259898,0.00035347444587682455,48094,17,7
0.76193756,0.66937613,9.400605269538619e-05,0.00054524484,0.00035347444587682455,48094,17,7
1.3123809,1.1584637,9.86112123129389e-05,0.00038739358,0.00035347444587682455,48094,17,7
2.1828516,1.9356484,0.00010321637193049161,0.00021687939,0.00035347444587682455,48094,17,7
3.516779,3.1321385,0.00010782153154804432,0.00034079896,0.00035347444587682455,48094,17,7
5.502781,4.9215155,0.00011242669116559703,0.00029051641,0.00035347444587682455,48094,17,7
8.38207,7.526748,0.00011703185078314974,0.00024039525,0.00035347444587682455,48094,17,7
12.455181,11.22745,0.00012163701040070245,0.0005450102,0.00035347444587682455,48094,17,7
18.087648,16.365221,0.00012624217001825516,0.00023984727,0.00035347444587682455,48094,17,7
25.713224,23.348122,0.00013084732963580787,0.00043210693,0.00035347444587682455,48094,17,7
35.836403,32.652824,0.00013545248925336058,0.00023937659,0.00035347444587682455,48094,17,7
49.02892,44.822727,0.0001400576488709133,0.00031360885,0.00035347444587682455,48094,17,7
65.92832,60.46739,0.000144662808488466,0.000263475,0.00035347444587682455,48094,17,7
87.22363,80.24911,0.0001492679681060187,0.0003170199,0.00035347444587682455,48094,17,7
113.65523,104.884796,0.00015387312772357142,0.00038978932,0.00035347444587682455,48094,17,7
145.9852,135.11678,0.00015847828734112413,0.0003712535,0.00035347444587682455,48094,17,7
184.99721,171.71495,0.00016308344695867684,0.00039654094,0.00035347444587682455,48094,17,7
231.45854,215.44044,0.00016768860657622955,0.00024095539,0.00035347444587682455,48094,17,7
286.1186,267.03696,0.00017229376619378226,0.00028236385,0.00035347444587682455,48094,17,7
349.66232,327.20425,0.00017689892581133497,0.0003264235,0.00035347444587682455,48094,17,7
422.7091,396.5777,0.00018150408542888768,0.00023325496,0.00035347444587682455,48094,17,7
505.7699,475.69086,0.0001861092450464404,0.00039988453,0.00035347444587682455,48094,17,7
599.2618,564.99817,0.0001907144046639931,0.00038021276,0.00035347444587682455,48094,17,7
703.436,664.7941,0.0001953195642815458,0.00029917277,0.00035347444587682455,48094,17,7
818.4066,775.2539,0.00019992472389909852,0.0003789566,0.00035347444587682455,48094,17,7
944.1099,896.3614,0.00020452988351665123,0.00027438995,0.00035347444587682455,48094,17,7
1080.3359,1027.9774,0.00020913504313420394,0.00044427827,0.00035347444587682455,48094,17,7
1226.6492,1169.7448,0.00021374020275175665,0.0003352884,0.00035347444587682455,48094,17,7
1382.4667,1321.1481,0.00021834536236930936,0.00026960432,0.00035347444587682455,48094,17,7
1547.0435,1481.4851,0.00022295052198686207,0.00045251133,0.00035347444587682455,48094,17,7
1719.4119,1649.913,0.00022755568160441478,0.00048858876,0.00035347444587682455,48094,17,7
1898.5166,1825.4443,0.0002321608412219675,0.00032266,0.00035347444587682455,48094,17,7
2083.1091,2006.8402,0.0002367660008395202,0.00022119458,0.00035347444587682455,48094,17,7
2271.8455,2192.9036,0.0002413711604570729,0.00043578606,0.00035347444587682455,48094,17,7
2463.3196,2382.2183,0.0002459763200746256,0.00027593246,0.00035347444587682455,48094,17,7
2655.9753,2573.268,0.00025058147969217833,0.0002861493,0.00035347444587682455,48094,17,7
2848.2395,2764.539,0.00025518663930973104,0.0004028837,0.00035347444587682455,48094,17,7
3038.558,2954.5686,0.00025979179892728375,0.00021949972,0.00035347444587682455,48094,17,7
3225.361,3141.7043,0.00026439695854483646,0.00031373842,0.00035347444587682455,48094,17,7
3407.037,3324.37,0.00026900211816238917,0.00037442773,0.00035347444587682455,48094,17,7
3582.168,3501.163,0.0002736072777799419,0.00046515316,0.00035347444587682455,48094,17,7
3749.2139,3670.5735,0.0002782124373974946,0.00022915524,0.00035347444587682455,48094,17,7
3906.843,3831.1316,0.0002828175970150473,0.00046172878,0.00035347444587682455,48094,17,7
4053.9287,3981.7869,0.0002874227566326,0.00033170258,0.00035347444587682455,48094,17,7
4189.257,4121.226,0.0002920279162501527,0.00028761974,0.00035347444587682455,48094,17,7
4311.962,4248.594,0.00029663307586770543,0.00045447197,0.00035347444587682455,48094,17,7
4421.177,4362.8896,0.00030123823548525814,0.00024894456,0.00035347444587682455,48094,17,7
4516.157,4463.338,0.00030584339510281085,0.0002380842,0.00035347444587682455,48094,17,7
4596.525,4549.547,0.00031044855472036356,0.000325026,0.00035347444587682455,48094,17,7
4661.951,4621.1035,0.0003150537143379163,0.00025880174,0.00035347444587682455,48094,17,7
4712.085,4677.5557,0.000319658873955469,0.00027921304,0.00035347444587682455,48094,17,7
4746.9414,4718.8306,0.0003242640335730217,0.00048016632,0.00035347444587682455,48094,17,7
4766.6836,4745.167,0.0003288691931905744,0.0004090334,0.00035347444587682455,48094,17,7
4771.5596,4756.5845,0.0003334743528081271,0.00019704757,0.00035347444587682455,48094,17,7
4761.813,4753.392,0.0003380795124256798,0.00031947746,0.00035347444587682455,48094,17,7
4738.0405,4736.0527,0.00034268467204323253,0.00026061284,0.00035347444587682455,48094,17,7
4700.792,4705.0796,0.00034728983166078524,0.000405116,0.00035347444587682455,48094,17,7
4650.7075,4661.044,0.00035189499127833795,0.00036648326,0.00035347444587682455,48094,17,7
4588.536,4604.6855,0.00035650015089589066,0.00032031166,0.00035347444587682455,48094,17,7
4515.1753,4536.8433,0.0003611053105134434,0.00026462218,0.00035347444587682455,48094,17,7
4431.4263,4458.352,0.0003657104701309961,0.0004208779,0.00035347444587682455,48094,17,7
4338.195,4370.002,0.0003703156297485488,0.00045793876,0.00035347444587682455,48094,17,7
4236.44,4272.7627,0.0003749207893661015,0.0005022515,0.00035347444587682455,48094,17,7
4127.11,4167.5635,0.0003795259489836542,0.0003083974,0.00035347444587682455,48094,17,7
4011.1033,4055.2898,0.0003841311086012069,0.0002819615,0.00035347444587682455,48094,17,7
3889.43,3936.9292,0.00038873626821875963,0.00027899726,0.00035347444587682455,48094,17,7
3762.969,3813.4014,0.00039334142783631234,0.00027381166,0.00035347444587682455,48094,17,7
3632.6846,3685.6284,0.00039794658745386505,0.00037422575,0.00035347444587682455,48094,17,7
3499.3606,3554.4539,0.00040255174707141776,0.00034865682,0.00035347444587682455,48094,17,7
3363.903,3420.7112,0.0004071569066889705,0.00035583944,0.00035347444587682455,48094,17,7
3227.0718,3285.2515,0.0004117620663065232,0.00029954113,0.00035347444587682455,48094,17,7
3089.6006,3148.7834,0.0004163672259240759,0.00034127256,0.00035347444587682455,48094,17,7
2952.2139,3012.0723,0.0004209723855416286,0.00039442303,0.00035347444587682455,48094,17,7
2815.5398,2875.7517,0.0004255775451591813,0.00028158026,0.00035347444587682455,48094,17,7
2680.1782,2740.4314,0.000430182704776734,0.00042409514,0.00035347444587682455,48094,17,7
2546.6282,2606.622,0.00043478786439428674,0.00036479166,0.00035347444587682455,48094,17,7
2415.4075,2474.9048,0.00043939302401183945,0.000287779,0.00035347444587682455,48094,17,7
2286.9229,2345.688,0.00044399818362939216,0.0003930526,0.00035347444587682455,48094,17,7
2161.5427,2219.3706,0.00044860334324694487,0.00027138172,0.00035347444587682455,48094,17,7
2039.6101,2096.294,0.0004532085028644976,0.0003695452,0.00035347444587682455,48094,17,7
1921.3647,1976.7673,0.0004578136624820503,0.0003418152,0.00035347444587682455,48094,17,7
1807.0496,1861.0007,0.000462418822099603,0.00026632842,0.00035347444587682455,48094,17,7
1696.8408,1749.2357,0.0004670239817171557,0.00046013875,0.00035347444587682455,48094,17,7
1590.8755,1641.5883,0.0004716291413347084,0.00039611073,0.00035347444587682455,48094,17,7
1489.2535,1538.2283,0.0004762343009522611,0.00029094546,0.00035347444587682455,48094,17,7
1392.045,1439.1895,0.00048083946056981384,0.0002425705,0.00035347444587682455,48094,17,7
1299.2622,1344.5459,0.00048544462018736655,0.00038838372,0.00035347444587682455,48094,17,7
1210.9254,1254.3116,0.0004900497798049192,0.00041039524,0.00035347444587682455,48094,17,7
1127.0072,1168.4648,0.000494654939422472,0.00030544138,0.00035347444587682455,48094,17,7
1047.437,1086.9749,0.0004992600990400247,0.00037225208,0.00035347444587682455,48094,17,7
972.17114,1009.788,0.0005038652586575774,0.00040722667,0.00035347444587682455,48094,17,7
901.10284,936.8164,0.00050847041827513,0.00037595036,0.00035347444587682455,48094,17,7
834.1345,867.9717,0.0005130755778926828,0.00036290693,0.00035347444587682455,48094,17,7
771.1482,803.1499,0.0005176807375102356,0.0003169093,0.00035347444587682455,48094,17,7
712.02386,742.22296,0.0005222858971277882,0.0003696548,0.00035347444587682455,48094,17,7
656.60803,685.05493,0.0005268910567453409,0.00032984975,0.00035347444587682455,48094,17,7
604.7688,631.514,0.0005314962163628936,0.00030143413,0.00035347444587682455,48094,17,7
556.3512,581.45404,0.0005361013759804464,0.00033959016,0.00035347444587682455,48094,17,7
511.20303,534.7255,0.0005407065355979991,0.00027323636,0.00035347444587682455,48094,17,7
469.17963,491.17862,0.0005453116952155517,0.00039352395,0.00035347444587682455,48094,17,7
430.11664,450.66208,0.0005499168548331045,0.00029126738,0.00035347444587682455,48094,17,7
393.86395,413.02103,0.0005545220144506573,0.00046535008,0.00035347444587682455,48094,17,7
360.27084,378.1054,0.0005591271740682099,0.00042623258,0.00035347444587682455,48094,17,7
329.1836,345.76138,0.0005637323336857626,0.0003209818,0.00035347444587682455,48094,17,7
300.4577,315.84418,0.0005683374933033153,0.00037211613,0.00035347444587682455,48094,17,7
273.94998,288.20978,0.0005729426529208681,0.00041279296,0.00035347444587682455,48094,17,7
249.5247,262.7225,0.0005775478125384207,0.00023083671,0.00035347444587682455,48094,17,7
227.04582,239.24258,0.0005821529721559734,0.00034367284,0.00035347444587682455,48094,17,7
206.38481,217.64182,0.0005867581317735262,0.00028792763,0.00035347444587682455,48094,17,7
187.41867,197.79506,0.0005913632913910789,0.00024322986,0.00035347444587682455,48094,17,7
170.03064,179.58267,0.0005959684510086316,0.0003342576,0.00035347444587682455,48094,17,7
154.10878,162.89056,0.0006005736106261842,0.0005412341,0.00035347444587682455,48094,17,7
139.54683,147.6114,0.000605178770243737,0.00024113547,0.00035347444587682455,48094,17,7
126.24331,133.63995,0.0006097839298612898,0.0003740377,0.00035347444587682455,48094,17,7
114.10398,120.87926,0.0006143890894788424,0.00022644698,0.00035347444587682455,48094,17,7
103.039536,109.23906,0.0006189942490963951,0.0003013737,0.00035347444587682455,48094,17,7
92.965324,98.63093,0.0006235994087139478,0.00030763095,0.00035347444587682455,48094,17,7
83.80283,88.975525,0.0006282045683315006,0.0004450776,0.00035347444587682455,48094,17,7
75.47885,80.19617,0.0006328097279490533,0.00037470736,0.00035347444587682455,48094,17,7
67.923615,72.22079,0.0006374148875666059,0.0002858861,0.00035347444587682455,48094,17,7
61.07383,64.98399,0.0006420200471841587,0.00045001812,0.00035347444587682455,48094,17,7
54.86958,58.424187,0.0006466252068017115,0.00023755468,0.00035347444587682455,48094,17,7
49.25575,52.483498,0.0006512303664192641,0.00044226035,0.00035347444587682455,48094,17,7
44.18087,47.10894,0.0006558355260368168,0.00041848427,0.00035347444587682455,48094,17,7
39.597435,42.25138,0.0006604406856543695,0.0003169335,0.00035347444587682455,48094,17,7
35.461887,37.86465,0.0006650458452719223,0.0003182188,0.00035347444587682455,48094,17,7
31.734158,33.90736,0.000669651004889475,0.00064911396,0.00035347444587682455,48094,17,7
28.376736,30.340725,0.0006742561645070276,0.00033001017,0.00035347444587682455,48094,17,7
25.355556,27.128757,0.0006788613241245804,0.00037274742,0.00035347444587682455,48094,17,7
22.639359,24.238876,0.0006834664837421331,0.00031864786,0.00035347444587682455,48094,17,7
20.19941,21.64098,0.0006880716433596858,0.0005455462,0.00035347444587682455,48094,17,7
18.009504,19.307526,0.0006926768029772384,0.00035210943,0.00035347444587682455,48094,17,7
16.04575,17.213593,0.0006972819625947912,0.0004954625,0.00035347444587682455,48094,17,7
14.286093,15.33598,0.000701887122212344,0.0002748256,0.00035347444587682455,48094,17,7
12.7106285,13.653534,0.0007064922818298966,0.0004148193,0.00035347444587682455,48094,17,7
11.301272,12.147458,0.0007110974414474493,0.00035562192,0.00035347444587682455,48094,17,7
10.041442,10.800258,0.000715702601065002,0.0003219335,0.00035347444587682455,48094,17,7
8.916065,9.595949,0.0007203077606825548,0.00021458983,0.00035347444587682455,48094,17,7
7.911772,8.520469,0.0007249129203001075,0.0005063839,0.00035347444587682455,48094,17,7
7.015969,7.5605035,0.0007295180799176601,0.00028676668,0.00035347444587682455,48094,17,7
6.2176533,6.704396,0.0007341232395352129,0.00035830107,0.00035347444587682455,48094,17,7
5.5066867,5.941465,0.0007387283991527657,0.0002513563,0.00035347444587682455,48094,17,7
4.8740225,5.2620993,0.0007433335587703183,0.00020161136,0.00035347444587682455,48094,17,7
4.311363,4.6575003,0.000747938718387871,0.0004633079,0.00035347444587682455,48094,17,7
3.8113596,4.119852,0.0007525438780054237,0.0002670007,0.00035347444587682455,48094,17,7
3.367339,3.6421006,0.0007571490376229765,0.00019429979,0.00035347444587682455,48094,17,7
2.973265,3.217786,0.0007617541972405292,0.0002852614,0.00035347444587682455,48094,17,7
2.623777,2.8412573,0.0007663593568580818,0.00038549845,0.00035347444587682455,48094,17,7
2.3140357,2.5073435,0.0007709645164756346,0.00047872588,0.00035347444587682455,48094,17,7
2.0396848,2.211381,0.0007755696760931873,0.00044812224,0.00035347444587682455,48094,17,7
1.7968665,1.9492677,0.00078017483571074,0.00027549762,0.00035347444587682455,48094,17,7
1.5820676,1.7172526,0.0007847799953282926,0.00020699276,0.00035347444587682455,48094,17,7
1.3921704,1.5119997,0.0007893851549458454,0.00026306082,0.00035347444587682455,48094,17,7
1.2244033,1.3305686,0.0007939903145633982,0.00023796991,0.00035347444587682455,48094,17,7
1.0762744,1.1702563,0.0007985954741809508,0.0003630949,0.00035347444587682455,48094,17,7
0.9455646,1.0287251,0.0008032006337985035,0.00026835673,0.00035347444587682455,48094,17,7
0.8302856,0.9038211,0.0008078057934160563,0.00032410896,0.00035347444587682455,48094,17,7
0.7286883,0.7936706,0.000812410953033609,0.00044562266,0.00035347444587682455,48094,17,7
0.6391936,0.6965829,0.0008170161126511617,0.00036786075,0.00035347444587682455,48094,17,7
0.5604059,0.6110639,0.0008216212722687143,0.00024344899,0.00035347444587682455,48094,17,7
0.4910786,0.535766,0.0008262264318862671,0.00023308926,0.00035347444587682455,48094,17,7
0.4301176,0.46951732,0.0008308315915038199,0.00041093808,0.00035347444587682455,48094,17,7
0.3765388,0.41125643,0.0008354367511213725,0.00041009256,0.00035347444587682455,48094,17,7
0.32947204,0.36004773,0.0008400419107389252,0.00032125664,0.00035347444587682455,48094,17,7
0.2881522,0.31506273,0.0008446470703564779,0.00032499564,0.00035347444587682455,48094,17,7
0.25189325,0.27556786,0.0008492522299740307,0.00039996594,0.00035347444587682455,48094,17,7
0.22009276,0.24090624,0.0008538573895915834,0.0003012739,0.00035347444587682455,48094,17,7
0.19221818,0.21050806,0.000858462549209136,0.00042618424,0.00035347444587682455,48094,17,7
0.16779645,0.18386,0.0008630677088266888,0.0004890327,0.00035347444587682455,48094,17,7
0.1464105,0.16051182,0.0008676728684442415,0.00039511247,0.00035347444587682455,48094,17,7
0.12769274,0.14006446,0.0008722780280617942,0.0002492829,0.00035347444587682455,48094,17,7
0.111319095,0.122167796,0.0008768831876793468,0.00040056193,0.00035347444587682455,48094,17,7
0.09700169,0.10651073,0.0008814883472968996,0.0004743142,0.00035347444587682455,48094,17,7
0.08448865,0.092818834,0.0008860935069144524,0.00040940038,0.00035347444587682455,48094,17,7
0.073558345,0.080852166,0.000890698666532005,0.00039517836,0.00035347444587682455,48094,17,7
0.064014494,0.07039822,0.0008953038261495577,0.00048675435,0.00035347444587682455,48094,17,7
0.055685114,0.061269283,0.0008999089857671105,0.0004212809,0.00035347444587682455,48094,17,7
0.048419576,0.053302184,0.0009045141453846632,0.00033262174,0.00035347444587682455,48094,17,7
0.042084347,0.046351273,0.0009091193050022159,0.00032876577,0.00035347444587682455,48094,17,7
0.0365631,0.04029051,0.0009137244646197685,0.00038877828,0.00035347444587682455,48094,17,7
0.031753242,0.035007805,0.0009183296242373213,0.00036195834,0.00035347444587682455,48094,17,7
0.027565183,0.030405445,0.0009229347838548741,0.00024038707,0.00035347444587682455,48094,17,7
0.02391983,0.026397469,0.0009275399434724267,0.0003475286,0.00035347444587682455,48094,17,7
0.020748401,0.022908723,0.0009321451030899794,0.00024440236,0.00035347444587682455,48094,17,7
0.017990388,0.019873325,0.0009367502627075321,0.00029735922,0.00035347444587682455,48094,17,7
0.01559304,0.017233407,0.0009413554223250849,0.00041111917,0.00035347444587682455,48094,17,7
0.0135098975,0.014938356,0.0009459605819426376,0.000247942,0.00035347444587682455,48094,17,7
0.0117007205,0.012944108,0.0009505657415601902,0.0004158495,0.00035347444587682455,48094,17,7
0.010129916,0.011211726,0.000955170901177743,0.00042786804,0.00035347444587682455,48094,17,7
0.008766779,0.009707642,0.0009597760607952957,0.0004568844,0.00035347444587682455,48094,17,7
0.0075842366,0.008402193,0.0009643812204128484,0.00033857994,0.00035347444587682455,48094,17,7
0.0,0.0,0.0,2.1138727e-05,3.308218441663703e-05,120911,4,8
16.355047,11.399162,7.966299024665385e-07,3.485577e-05,3.308218441663703e-05,120911,4,8
118.82505,88.76318,1.593259804933077e-06,7.758016e-05,3.308218441663703e-05,120911,4,8
364.20886,283.32443,2.3898897073996156e-06,6.839152e-05,3.308218441663703e-05,120911,4,8
784.03564,627.71466,3.186519609866154e-06,1.2404367e-05,3.308218441663703e-05,120911,4,8
1390.7009,1138.5485,3.983149512332693e-06,2.4367226e-05,3.308218441663703e-05,120911,4,8
2182.4531,1819.6226,4.779779414799231e-06,2.8924533e-05,3.308218441663703e-05,120911,4,8
3147.4084,2664.9204,5.57640931726577e-06,2.8225255e-05,3.308218441663703e-05,120911,4,8
4266.744,3661.232,6.373039219732308e-06,1.8016539e-05,3.308218441663703e-05,120911,4,8
5517.261,4790.3535,7.169669122198847e-06,2.4938952e-05,3.308218441663703e-05,120911,4,8
6873.287,6030.9077,7.966299024665385e-06,4.3624375e-05,3.308218441663703e-05,120911,4,8
8308.274,7359.839,8.762928927131924e-06,2.4810812e-05,3.308218441663703e-05,120911,4,8
9795.881,8753.463,9.559558829598462e-06,2.4071973e-05,3.308218441663703e-05,120911,4,8
11310.961,10188.524,1.0356188732065e-05,1.7553944e-05,3.308218441663703e-05,120911,4,8
